URL,Valoración,Estación,Km freeride,Continente,País,Provincia/Estado,Altitud,Km fáciles,Km intermedios,Km difíciles,Precio forfait adulto,Moneda,Tamaño del dominio esquiable,Variedad de pistas,Remontes y teleféricos,Fiabilidad de nieve,Acceso y aparcamiento,Señalización,Limpieza e higiene,Sostenibilidad,Gastronomía,Après-ski,Alojamiento en pistas,Familias y niños,Principiantes,Snowparks,Esquí de fondo,Código país,Latitud,Longitud,Km totales,Categoría tamaño,% Pistas fáciles,% Pistas intermedias,% Pistas difíciles,Perfil recomendado,Perfil freeride,Precio por km,Precio por km EUR,Precio forfait EUR
http://www.skiresort.info/ski-resort/windham-mountain/,,windham-mountain,0.0,North America,USA,New York,945.0,0.0,0.0,0.0,85.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,73.1
http://www.skiresort.info/ski-resort/winter-park-kewaunee-county/,1.3,winter-park-kewaunee-county,0.0,North America,USA,Wisconsin,225.0,0.5,0.5,0.1,10.0,US Dollar,1.3,1.5,1.5,,,,,,,,,,,,,US,39.83,-98.58,1.1,Muy pequeña,45.45,45.45,9.09,Equilibrada,Sin freeride,9.09,7.82,8.6
http://www.skiresort.info/ski-resort/winter-park-resort/,4.0,winter-park-resort,5.0,North America,USA,Colorado,3676.0,11.0,53.0,79.0,159.0,US Dollar,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,US,39.83,-98.58,143.0,Grande,7.69,37.06,55.24,Avanzado,Freeride básico,1.11,0.96,136.74
http://www.skiresort.info/ski-resort/winterclub-indoor-ski-snowboard-winter-park/,1.0,winterclub-indoor-ski-snowboard-winter-park,0.0,North America,USA,Florida,34.0,0.1,0.0,0.0,0.0,US Dollar,1.0,1.0,1.0,,,,,,,,,,,,,US,39.83,-98.58,0.1,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wintergreen-resort/,2.0,wintergreen-resort,0.0,North America,USA,Virginia,1071.0,2.0,4.0,4.0,84.0,US Dollar,2.0,2.3,3.8,,,,,,,,,,,,,US,39.83,-98.58,10.0,Pequeña,20.0,40.0,40.0,Equilibrada,Sin freeride,8.4,7.22,72.24
http://www.skiresort.info/ski-resort/winterplace/,,winterplace,0.0,North America,USA,West Virginia,1097.0,0.0,0.0,0.0,69.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,59.34
http://www.skiresort.info/ski-resort/wisp-mchenry-deep-creek-lake/,,wisp-mchenry-deep-creek-lake,0.0,North America,USA,Maryland,950.0,5.6,6.1,4.3,74.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,16.0,Pequeña,35.0,38.12,26.88,Equilibrada,Sin freeride,4.62,3.98,63.64
http://www.skiresort.info/ski-resort/wolf-creek/,3.9,wolf-creek,0.0,North America,USA,Colorado,3628.0,20.0,35.0,45.0,70.0,US Dollar,3.9,4.2,3.4,,,,,,,,,,,,,US,39.83,-98.58,100.0,Grande,20.0,35.0,45.0,Avanzado,Sin freeride,0.7,0.6,60.2
http://www.skiresort.info/ski-resort/wolf-ridge/,1.7,wolf-ridge,0.0,North America,USA,North Carolina,1432.0,3.0,2.0,1.0,56.0,US Dollar,1.7,2.0,3.0,,,,,,,,,,,,,US,39.83,-98.58,6.0,Pequeña,50.0,33.33,16.67,Principiante,Sin freeride,9.33,8.03,48.16
http://www.skiresort.info/ski-resort/woodbury/,,woodbury,0.0,North America,USA,Connecticut,259.0,3.5,3.5,2.6,42.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,9.6,Pequeña,36.46,36.46,27.08,Equilibrada,Sin freeride,4.38,3.76,36.12
http://www.skiresort.info/ski-resort/woods-valley/,,woods-valley,0.0,North America,USA,New York,325.0,2.0,1.5,0.5,43.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,4.0,Muy pequeña,50.0,37.5,12.5,Principiante,Sin freeride,10.75,9.24,36.98
http://www.skiresort.info/ski-resort/yawgoo-valley/,,yawgoo-valley,0.0,North America,USA,Rhode Island,96.0,1.5,0.9,0.1,49.0,US Dollar,,,,,,,,,,,,,,,,US,39.83,-98.58,2.5,Muy pequeña,60.0,36.0,4.0,Principiante,Sin freeride,19.6,16.86,42.14
http://www.skiresort.info/ski-resort/yellowstone-club/,3.8,yellowstone-club,0.0,North America,USA,Montana,3005.0,30.0,30.0,20.0,0.0,US Dollar,3.8,4.2,4.4,,,,,,,,,,,,,US,39.83,-98.58,80.0,Grande,37.5,37.5,25.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/ab-ali/,,ab-ali,0.0,Asia,Iran,Iran,2650.0,2.0,2.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,4.0,Muy pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/ardakan-far/,,ardakan-far,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/baba-haydar/,,baba-haydar,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/beejar/,,beejar,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/chelgerd/,,chelgerd,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/daran/,,daran,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/darbandsar/,,darbandsar,0.0,Asia,Iran,Iran,3050.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/dena-kakan/,1.2,dena-kakan,0.0,Asia,Iran,Iran,2726.0,0.6,0.0,0.0,0.0,Iranian rial,1.2,1.0,1.5,,,,,,,,,,,,,IR,32.43,53.69,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/dizin/,2.4,dizin,0.0,Asia,Iran,Tehran,3506.0,5.0,9.0,4.0,1119000.0,Iranian rial,2.4,2.7,3.5,,,,,,,,,,,,,IR,32.43,53.69,18.0,Pequeña,27.78,50.0,22.22,Intermedio,Sin freeride,62166.67,1.31,23.5
http://www.skiresort.info/ski-resort/khor/,,khor,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/kohrang/,,kohrang,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/nour-c-tub/,,nour-c-tub,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/payaee-chaee/,,payaee-chaee,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/sahand/,1.5,sahand,0.0,Asia,Iran,Iran,3295.0,1.0,2.0,0.0,0.0,Iranian rial,1.5,1.5,1.5,,,,,,,,,,,,,IR,32.43,53.69,3.0,Muy pequeña,33.33,66.67,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/sepeedan/,,sepeedan,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/shazand/,,shazand,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/shemshak/,,shemshak,0.0,Asia,Iran,Tehran,3050.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/shirbad/,1.3,shirbad,0.0,Asia,Iran,Razavi Khorasan,3200.0,0.6,0.3,0.2,0.0,Iranian rial,1.3,1.6,1.5,,,,,,,,,,,,,IR,32.43,53.69,1.1,Muy pequeña,54.55,27.27,18.18,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/tochal/,,tochal,0.0,Asia,Iran,Tehran,3850.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/uroumiyeh/,,uroumiyeh,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/yam/,,yam,0.0,Asia,Iran,Iran,0.0,0.0,0.0,0.0,0.0,Iranian rial,,,,,,,,,,,,,,,,IR,32.43,53.69,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/abali-van/,2.0,abali-van,0.0,Asia,Turkey,Eastern Anatolia,2432.0,5.5,2.0,1.2,0.0,Turkish lira,2.0,2.3,2.7,,,,,,,,,,,,,TR,38.96,35.24,8.7,Pequeña,63.22,22.99,13.79,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/ahlat-serinbayir-bitlis/,,ahlat-serinbayir-bitlis,0.0,Asia,Turkey,Turkey,0.0,0.6,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/aladag-range/,,aladag-range,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/altinoran-ankara/,1.1,altinoran-ankara,0.0,Asia,Turkey,Central Anatolia,1010.0,0.1,0.2,0.0,0.0,Turkish lira,1.1,1.1,3.0,,,,,,,,,,,,,TR,38.96,35.24,0.3,Muy pequeña,33.33,66.67,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/antalya-planned/,,antalya-planned,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/ardahan-yalnizcam/,1.8,ardahan-yalnizcam,0.0,Asia,Turkey,Eastern Anatolia,2550.0,2.5,2.5,0.0,0.0,Turkish lira,1.8,1.8,3.7,,,,,,,,,,,,,TR,38.96,35.24,5.0,Pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/bolkar-erzincan/,,bolkar-erzincan,0.0,Asia,Turkey,Eastern Anatolia,2275.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/bozdag-izmir/,,bozdag-izmir,0.0,Asia,Turkey,Aegean Region (Ege Bolgesi),2157.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/bubi-dagi-agri/,1.5,bubi-dagi-agri,0.0,Asia,Turkey,Turkey,2500.0,2.0,2.0,0.0,0.0,Turkish lira,1.5,1.5,3.5,,,,,,,,,,,,,TR,38.96,35.24,4.0,Muy pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/cambasi/,,cambasi,0.0,Asia,Turkey,Black Sea Region (Karadeniz Bolgesi),1995.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/cirtkaya-bitlis/,1.5,cirtkaya-bitlis,0.0,Asia,Turkey,Turkey,1700.0,0.0,3.0,1.0,0.0,Turkish lira,1.5,1.5,1.5,,,,,,,,,,,,,TR,38.96,35.24,4.0,Muy pequeña,0.0,75.0,25.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/dagbasi/,,dagbasi,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/davraz-mountain-resort-isparta/,2.0,davraz-mountain-resort-isparta,0.0,Asia,Turkey,Mediterranean Region,2150.0,3.0,3.0,2.0,0.0,Turkish lira,2.0,2.4,2.7,,,,,,,,,,,,,TR,38.96,35.24,8.0,Pequeña,37.5,37.5,25.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/dorukkaya-bolu-kartalkaya/,,dorukkaya-bolu-kartalkaya,0.0,Asia,Turkey,Black Sea Region (Karadeniz Bolgesi),2500.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/elmadag/,,elmadag,0.0,Asia,Turkey,Central Anatolia,1980.0,1.0,0.5,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,1.5,Muy pequeña,66.67,33.33,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/erciyes-kayseri/,3.4,erciyes-kayseri,0.0,Asia,Turkey,Central Anatolia,3360.0,18.0,29.4,7.6,70.0,Turkish lira,3.4,3.7,4.2,,,,,,,,,,,,,TR,38.96,35.24,55.0,Mediana,32.73,53.45,13.82,Intermedio,Sin freeride,1.27,0.03,1.54
http://www.skiresort.info/ski-resort/green-park-resort-kartepe/,2.4,green-park-resort-kartepe,0.0,Asia,Turkey,Marmara Region (Marmara Bolgesi),1699.0,15.5,1.4,2.1,0.0,Turkish lira,2.4,2.6,4.3,,,,,,,,,,,,,TR,38.96,35.24,19.0,Pequeña,81.58,7.37,11.05,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/guemueshane-zigana/,,guemueshane-zigana,0.0,Asia,Turkey,Black Sea Region (Karadeniz Bolgesi),2192.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/gueneykaya/,,gueneykaya,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/guzeltepe-mus/,,guzeltepe-mus,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/hazarbaba/,,hazarbaba,0.0,Asia,Turkey,Turkey,2347.0,2.0,1.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,3.0,Muy pequeña,66.67,33.33,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/ilgaz-mountain-resort-kastamonu/,1.7,ilgaz-mountain-resort-kastamonu,0.0,Asia,Turkey,Black Sea Region (Karadeniz Bolgesi),2010.0,3.0,2.5,0.5,0.0,Turkish lira,1.7,1.9,3.5,,,,,,,,,,,,,TR,38.96,35.24,6.0,Pequeña,50.0,41.67,8.33,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/kackar-range/,,kackar-range,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/keltepe/,,keltepe,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/konakli-ejder-3200-world-ski-center/,2.6,konakli-ejder-3200-world-ski-center,0.0,Asia,Turkey,Eastern Anatolia,3140.0,6.0,3.0,13.0,40.0,Turkish lira,2.6,2.9,4.1,,,,,,,,,,,,,TR,38.96,35.24,22.0,Pequeña,27.27,13.64,59.09,Avanzado,Sin freeride,1.82,0.04,0.88
http://www.skiresort.info/ski-resort/kurucadag-bingoel/,1.3,kurucadag-bingoel,0.0,Asia,Turkey,Turkey,1998.0,1.0,1.0,0.0,0.0,Turkish lira,1.3,1.3,2.8,,,,,,,,,,,,,TR,38.96,35.24,2.0,Muy pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/merga-bute/,1.3,merga-bute,0.0,Asia,Turkey,Turkey,2654.0,1.0,0.0,0.0,0.0,Turkish lira,1.3,1.0,1.5,,,,,,,,,,,,,TR,38.96,35.24,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/palandoeken-ejder-3200-world-ski-center/,3.0,palandoeken-ejder-3200-world-ski-center,0.0,Asia,Turkey,Eastern Anatolia,3176.0,19.0,11.0,13.0,0.0,Turkish lira,3.0,3.4,3.7,,,,,,,,,,,,,TR,38.96,35.24,43.0,Mediana,44.19,25.58,30.23,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/rahva-bitlis/,,rahva-bitlis,0.0,Asia,Turkey,Turkey,0.0,1.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/saklikent/,2.1,saklikent,0.0,Asia,Turkey,Mediterranean Region,2547.0,5.0,3.0,2.0,60.0,Turkish lira,2.1,2.4,2.5,,,,,,,,,,,,,TR,38.96,35.24,10.0,Pequeña,50.0,30.0,20.0,Principiante,Sin freeride,6.0,0.13,1.32
http://www.skiresort.info/ski-resort/sapgoer-bitlis/,,sapgoer-bitlis,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,1.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,1.0,Muy pequeña,0.0,0.0,100.0,Avanzado,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/sarikamis/,2.2,sarikamis,0.0,Asia,Turkey,Eastern Anatolia,2635.0,7.9,8.2,5.2,45.0,Turkish lira,2.2,2.5,3.6,,,,,,,,,,,,,TR,38.96,35.24,21.3,Pequeña,37.09,38.5,24.41,Equilibrada,Sin freeride,2.11,0.05,0.99
http://www.skiresort.info/ski-resort/sivas-yildiz-dagi-kayak-merkezi/,,sivas-yildiz-dagi-kayak-merkezi,0.0,Asia,Turkey,Central Anatolia,2350.0,0.0,0.0,0.0,35.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.77
http://www.skiresort.info/ski-resort/tatvan/,,tatvan,0.0,Asia,Turkey,Eastern Anatolia,2772.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/tavas/,,tavas,0.0,Asia,Turkey,Turkey,0.0,0.0,0.0,0.0,0.0,Turkish lira,,,,,,,,,,,,,,,,TR,38.96,35.24,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/uludag-bursa/,2.7,uludag-bursa,0.0,Asia,Turkey,Marmara Region (Marmara Bolgesi),2322.0,10.0,15.0,3.0,120.0,Turkish lira,2.7,3.0,4.1,,,,,,,,,,,,,TR,38.96,35.24,28.0,Mediana,35.71,53.57,10.71,Intermedio,Sin freeride,4.29,0.09,2.64
http://www.skiresort.info/ski-resort/abashiri-lake-view-resort/,,abashiri-lake-view-resort,0.0,Asia,Japan,Hokkaido,205.0,2.0,4.0,1.0,2940.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,7.0,Pequeña,28.57,57.14,14.29,Intermedio,Sin freeride,420.0,2.44,17.05
http://www.skiresort.info/ski-resort/across-shigenobu/,,across-shigenobu,0.0,Asia,Japan,Shikoku,70.0,0.1,0.0,0.0,0.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,0.1,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/adatara-kogen-resort/,2.0,adatara-kogen-resort,0.0,Asia,Japan,Honshu,1220.0,3.0,5.0,2.0,0.0,Japanese Yen,2.0,2.3,3.6,,,,,,,,,,,,,JP,36.2,138.25,10.0,Pequeña,30.0,50.0,20.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/aizu-bange-choei/,1.3,aizu-bange-choei,0.0,Asia,Japan,Honshu,340.0,0.6,0.4,0.0,0.0,Japanese Yen,1.3,1.3,3.0,,,,,,,,,,,,,JP,36.2,138.25,1.0,Muy pequeña,60.0,40.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/aizu-kogen-daikurayama/,2.1,aizu-kogen-daikurayama,0.0,Asia,Japan,Honshu,1200.0,4.0,6.0,1.0,4000.0,Japanese Yen,2.1,2.3,4.0,,,,,,,,,,,,,JP,36.2,138.25,11.0,Pequeña,36.36,54.55,9.09,Intermedio,Sin freeride,363.64,2.11,23.2
http://www.skiresort.info/ski-resort/aizu-kogen-nango/,2.0,aizu-kogen-nango,0.0,Asia,Japan,Honshu,1000.0,3.0,5.0,2.0,4000.0,Japanese Yen,2.0,2.3,3.0,,,,,,,,,,,,,JP,36.2,138.25,10.0,Pequeña,30.0,50.0,20.0,Intermedio,Sin freeride,400.0,2.32,23.2
http://www.skiresort.info/ski-resort/aizu-kogen-takahata/,,aizu-kogen-takahata,0.0,Asia,Japan,Honshu,1240.0,2.0,5.0,3.0,4000.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,10.0,Pequeña,20.0,50.0,30.0,Intermedio,Sin freeride,400.0,2.32,23.2
http://www.skiresort.info/ski-resort/aizu-kogen-takatsue/,2.5,aizu-kogen-takatsue,0.0,Asia,Japan,Honshu,1650.0,6.0,8.0,6.0,4200.0,Japanese Yen,2.5,2.9,3.0,,,,,,,,,,,,,JP,36.2,138.25,20.0,Pequeña,30.0,40.0,30.0,Intermedio,Sin freeride,210.0,1.22,24.36
http://www.skiresort.info/ski-resort/akabane/,,akabane,0.0,Asia,Japan,Honshu,620.0,2.0,1.0,0.0,0.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,3.0,Muy pequeña,66.67,33.33,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/akabirayama/,,akabirayama,0.0,Asia,Japan,Hokkaido,369.0,1.0,2.0,1.0,2400.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,4.0,Muy pequeña,25.0,50.0,25.0,Intermedio,Sin freeride,600.0,3.48,13.92
http://www.skiresort.info/ski-resort/akagiyama/,1.0,akagiyama,0.0,Asia,Japan,Honshu,1376.0,0.1,0.0,0.0,800.0,Japanese Yen,1.0,1.0,1.0,,,,,,,,,,,,,JP,36.2,138.25,0.1,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,8000.0,46.4,4.64
http://www.skiresort.info/ski-resort/akan-royal-valley/,,akan-royal-valley,0.0,Asia,Japan,Hokkaido,100.0,0.5,0.5,0.0,3200.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,1.0,Muy pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,3200.0,18.56,18.56
http://www.skiresort.info/ski-resort/akazawa/,1.3,akazawa,0.0,Asia,Japan,Honshu,1043.0,0.2,1.0,0.8,0.0,Japanese Yen,1.3,1.6,2.9,,,,,,,,,,,,,JP,36.2,138.25,2.0,Muy pequeña,10.0,50.0,40.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/akinomiya-ogachi/,,akinomiya-ogachi,0.0,Asia,Japan,Honshu,0.0,0.0,0.0,0.0,0.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/akita-hachimantai/,1.3,akita-hachimantai,0.0,Asia,Japan,Honshu,1200.0,1.1,1.3,0.0,0.0,Japanese Yen,1.3,1.3,3.0,,,,,,,,,,,,,JP,36.2,138.25,2.4,Muy pequeña,45.83,54.17,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/akitaken-tazawako/,,akitaken-tazawako,0.0,Asia,Japan,Honshu,1186.0,6.0,6.0,8.0,4000.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,20.0,Pequeña,30.0,30.0,40.0,Avanzado,Sin freeride,200.0,1.16,23.2
http://www.skiresort.info/ski-resort/akoyama/,,akoyama,0.0,Asia,Japan,Honshu,271.0,0.3,0.2,0.0,0.0,Japanese Yen,,,,,,,,,,,,,,,,JP,36.2,138.25,0.5,Muy pequeña,60.0,40.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
